fps,p_rad,days_r,dm,d_t_d,d_prob,h_i_t,vac_p,inf_p,i_rad,pop,t_inf,n_inf,imm,sus,dec,frames, seed
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 141, 0, 870, 109, 21, 1110,  3
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 713, 287, 0, 80,  2
 300, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 141, 0, 870, 109, 21, 1110,  3
 10, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 10, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 713, 287, 0, 80,  2
 10, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 141, 0, 870, 109, 21, 1110,  3
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 713, 287, 0, 80,  2
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 93, 0, 804, 181, 15, 631,  3
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 237, 0, 872, 89, 39, 1130,  4
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 59, 0, 762, 233, 5, 623,  5
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 268, 0, 920, 48, 32, 1129,  6
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 177, 0, 846, 128, 26, 1235,  7
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 215, 0, 879, 83, 38, 1074,  8
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 242, 0, 915, 54, 31, 1324,  9
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 257, 0, 906, 57, 37, 1533,  10
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 713, 287, 0, 150,  11
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 728, 272, 0, 90,  12
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 164, 0, 846, 123, 31, 673,  13
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 150, 0, 823, 158, 19, 878,  14
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 176, 0, 860, 120, 20, 1268,  15
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 223, 0, 883, 84, 33, 1087,  16
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 215, 0, 885, 87, 28, 905,  17
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 691, 309, 0, 146,  18
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 5, 0, 688, 312, 0, 163,  19
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 693, 307, 0, 155,  20
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 202, 0, 840, 120, 40, 915,  21
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 12, 0, 721, 276, 3, 270,  22
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 228, 0, 874, 92, 34, 1107,  23
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 180, 0, 834, 144, 22, 851,  24
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 688, 312, 0, 114,  25
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 197, 0, 871, 94, 35, 1302,  26
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 223, 0, 865, 94, 41, 1118,  27
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 259, 0, 898, 66, 36, 1140,  28
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 266, 0, 899, 63, 38, 1074,  29
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 26, 0, 716, 278, 6, 432,  30
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 202, 0, 866, 99, 35, 928,  31
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 7, 0, 683, 317, 0, 178,  32
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 215, 0, 887, 80, 33, 1180,  33
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 192, 0, 858, 113, 29, 1143,  34
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 692, 308, 0, 108,  35
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 679, 321, 0, 80,  36
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 98, 0, 789, 196, 15, 553,  37
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 112, 0, 791, 200, 9, 989,  38
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 161, 0, 842, 136, 22, 797,  39
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 59, 0, 761, 233, 6, 643,  40
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 94, 0, 793, 196, 11, 556,  41
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 692, 308, 0, 80,  42
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 212, 0, 870, 93, 37, 908,  43
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 702, 298, 0, 80,  44
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 721, 278, 1, 10,  45
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 184, 0, 840, 122, 38, 1022,  46
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 199, 0, 877, 99, 24, 1164,  47
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 166, 0, 856, 116, 28, 896,  48
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 716, 284, 0, 80,  49
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 228, 0, 881, 88, 31, 1072,  50
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 221, 0, 857, 97, 46, 1058,  51
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 148, 0, 833, 147, 20, 807,  52
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 13, 0, 707, 292, 1, 366,  53
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 700, 300, 0, 80,  54
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 159, 0, 853, 122, 25, 1038,  55
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 701, 299, 0, 80,  56
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 5, 0, 713, 286, 1, 172,  57
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 703, 296, 1, 20,  58
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 696, 304, 0, 80,  59
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 10, 0, 705, 294, 1, 243,  60
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 722, 278, 0, 80,  61
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 179, 0, 844, 124, 32, 714,  62
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 247, 0, 904, 58, 38, 1071,  63
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 214, 0, 860, 104, 36, 1206,  64
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 701, 298, 1, 81,  65
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 710, 290, 0, 80,  66
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 177, 0, 861, 102, 37, 718,  67
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 716, 284, 0, 148,  68
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 4, 0, 696, 304, 0, 159,  69
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 693, 307, 0, 80,  70
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 698, 302, 0, 121,  71
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 678, 322, 0, 122,  72
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 200, 0, 873, 103, 24, 1120,  73
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 246, 0, 891, 70, 39, 1128,  74
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 138, 0, 805, 170, 25, 611,  75
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 166, 0, 834, 136, 30, 792,  76
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 185, 0, 878, 96, 26, 1200,  77
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 8, 0, 720, 278, 2, 170,  78
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 5, 0, 695, 305, 0, 244,  79
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 228, 0, 880, 83, 37, 1282,  80
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 670, 329, 1, 43,  81
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 164, 0, 868, 111, 21, 846,  82
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 700, 300, 0, 80,  83
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 252, 0, 869, 82, 49, 1066,  84
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 700, 300, 0, 144,  85
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 705, 294, 1, 21,  86
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 275, 0, 881, 69, 50, 1117,  87
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 256, 0, 873, 74, 53, 1105,  88
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 174, 0, 853, 124, 23, 1117,  89
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 188, 0, 846, 123, 31, 653,  90
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 3, 0, 721, 278, 1, 111,  91
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 710, 290, 0, 80,  92
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 5, 0, 728, 272, 0, 210,  93
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 233, 0, 874, 89, 37, 1093,  94
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 695, 305, 0, 80,  95
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 2, 0, 720, 280, 0, 98,  96
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 6, 0, 707, 292, 1, 195,  97
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 57, 0, 728, 259, 13, 562,  98
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 96, 0, 788, 200, 12, 910,  99
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 674, 325, 1, 64,  100
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 713, 287, 0, 80,  2
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 93, 0, 804, 181, 15, 631,  3
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 237, 0, 872, 89, 39, 1130,  4
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 59, 0, 762, 233, 5, 623,  5
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.9, 0.97, 5, 1000, 1, 0, 893, 107, 0, 80,  1
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.9, 0.97, 5, 1000, 1, 0, 902, 98, 0, 80,  2
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.9, 0.97, 5, 1000, 5, 0, 912, 87, 1, 185,  3
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.9, 0.97, 5, 1000, 4, 0, 905, 95, 0, 149,  4
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.9, 0.97, 5, 1000, 1, 0, 904, 96, 0, 80,  5
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 713, 287, 0, 80,  2
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 93, 0, 804, 181, 15, 631,  3
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 237, 0, 872, 89, 39, 1130,  4
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 59, 0, 762, 233, 5, 623,  5
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 720, 280, 0, 80,  1
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 1, 0, 713, 287, 0, 80,  2
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 93, 0, 804, 181, 15, 631,  3
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 237, 0, 872, 89, 39, 1130,  4
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.7, 0.97, 5, 1000, 59, 0, 762, 233, 5, 623,  5
